"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"12977","52.878851","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=931, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13007","52.981537","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=945, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13042","53.083905","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=949, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13068","53.186129","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=953, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13095","53.288496","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=957, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13126","53.390884","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=961, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13149","53.495125","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=965, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13185","53.595734","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=969, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13219","53.699546","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=973, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13251","53.800482","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=977, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13277","53.902998","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=982, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13313","54.006501","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=986, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13350","54.107707","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=990, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13366","54.210073","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=994, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13384","54.312471","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=998, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13407","54.415077","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1002, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13437","54.517287","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1006, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13470","54.619688","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1010, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13503","54.722371","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1014, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13526","54.824678","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1025, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13554","54.926872","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1029, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13576","55.029254","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1033, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13601","55.131670","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1037, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13622","55.234393","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1041, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13647","55.336434","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1045, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13668","55.438892","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1049, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13681","55.541545","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1053, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13707","55.643851","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1057, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13723","55.746067","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1061, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13745","55.848630","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-95 dBm","Beacon frame, SN=1065, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13767","55.951172","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1069, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13800","56.053894","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1075, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13833","56.155667","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1079, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13865","56.257916","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1083, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13890","56.360664","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1087, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13906","56.462892","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1091, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13929","56.565274","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1095, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13953","56.668048","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1103, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13976","56.770303","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1107, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14000","56.872477","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1111, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14023","56.974978","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1115, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14040","57.077278","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1119, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14057","57.179798","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1123, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14075","57.284071","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1127, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14095","57.384495","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1131, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14113","57.486946","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1135, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14133","57.589577","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1139, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14164","57.691576","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=1143, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14202","57.794379","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1151, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14223","57.896548","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1155, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14245","57.998870","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1159, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14265","58.101257","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1163, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14271","58.105535","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-36 dBm","Probe Response, SN=1167, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14272","58.106341","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-36 dBm","Probe Response, SN=1167, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14273","58.110506","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-36 dBm","Probe Response, SN=1167, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14279","58.130043","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-36 dBm","Probe Response, SN=1168, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14280","58.130674","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-36 dBm","Probe Response, SN=1168, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14282","58.133786","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-36 dBm","Probe Response, SN=1168, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14283","58.134346","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-36 dBm","Probe Response, SN=1168, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14298","58.203764","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1169, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14324","58.306047","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1173, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14351","58.408634","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1181, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14356","58.424998","1e:9d:72:6d:c4:11","9e:b3:c8:dc:5d:10","802.11","516","-36 dBm","Probe Response, SN=1185, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14364","58.446592","1e:9d:72:6d:c4:11","9e:b3:c8:dc:5d:10","802.11","516","-36 dBm","Probe Response, SN=1186, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14378","58.511351","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1187, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14405","58.613440","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1191, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14431","58.715700","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1195, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14447","58.818105","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1199, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14472","58.920469","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1203, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14499","59.023254","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=1207, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14522","59.125325","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1211, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14545","59.227659","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1215, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14565","59.330053","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1219, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14586","59.432422","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1223, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14612","59.534878","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1227, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14636","59.637218","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1231, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14656","59.739801","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1235, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14676","59.842635","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-96 dBm","Beacon frame, SN=1239, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14704","59.944732","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1243, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14726","60.047070","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1247, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14749","60.149502","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1251, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14765","60.251937","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1259, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14789","60.354424","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1263, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14821","60.456799","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1267, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14835","60.559112","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1271, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14845","60.594313","1e:9d:72:6d:c4:11","e6:86:87:ae:50:fa","802.11","516","-33 dBm","Probe Response, SN=1275, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14849","60.599148","1e:9d:72:6d:c4:11","e6:86:87:ae:50:fa","802.11","516","-34 dBm","Probe Response, SN=1275, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14853","60.604678","1e:9d:72:6d:c4:11","e6:86:87:ae:50:fa","802.11","516","-34 dBm","Probe Response, SN=1276, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14855","60.610269","1e:9d:72:6d:c4:11","e6:86:87:ae:50:fa","802.11","516","-33 dBm","Probe Response, SN=1276, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14865","60.661731","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1277, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14892","60.763645","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1285, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14918","60.866297","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-33 dBm","Beacon frame, SN=1289, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14943","60.968469","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1293, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14963","61.062363","1e:9d:72:6d:c4:11","VantivaUSA_46:84:e8","802.11","516","-33 dBm","Probe Response, SN=1297, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14968","61.070865","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1298, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14975","61.084723","1e:9d:72:6d:c4:11","VantivaUSA_46:84:e8","802.11","516","-32 dBm","Probe Response, SN=1302, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14976","61.085586","1e:9d:72:6d:c4:11","VantivaUSA_46:84:e8","802.11","516","-34 dBm","Probe Response, SN=1302, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14977","61.086965","1e:9d:72:6d:c4:11","VantivaUSA_46:84:e8","802.11","516","-92 dBm","Probe Response, SN=1302, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14978","61.090188","1e:9d:72:6d:c4:11","VantivaUSA_46:84:e8","802.11","516","-33 dBm","Probe Response, SN=1302, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14996","61.173329","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1303, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15022","61.275671","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1307, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15046","61.378087","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1311, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15073","61.480424","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1315, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15091","61.582820","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1319, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15110","61.685279","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1323, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15128","61.787691","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1327, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15154","61.890228","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1331, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15194","62.094985","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=1344, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15213","62.197420","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1348, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15243","62.300775","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1352, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15264","62.402038","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1356, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15286","62.504637","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-34 dBm","Beacon frame, SN=1360, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15313","62.606971","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1367, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15363","62.824272","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1377, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15386","62.914071","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1381, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15409","63.016611","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=1385, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15429","63.118868","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1389, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15453","63.221475","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1393, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15478","63.323676","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=1397, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15507","63.426398","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1401, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15524","63.530226","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1405, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15531","63.533073","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-29 dBm","Probe Response, SN=1411, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15532","63.533846","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-29 dBm","Probe Response, SN=1411, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15533","63.534591","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-29 dBm","Probe Response, SN=1411, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15534","63.535334","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-29 dBm","Probe Response, SN=1411, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15538","63.544210","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-28 dBm","Probe Response, SN=1412, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15539","63.544962","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-28 dBm","Probe Response, SN=1412, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15540","63.545766","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-29 dBm","Probe Response, SN=1412, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15541","63.546480","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-28 dBm","Probe Response, SN=1412, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15568","63.630869","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1413, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15588","63.733272","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=1417, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15614","63.835661","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=1425, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15640","63.938077","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=1433, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15663","64.041065","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1437, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15702","64.143319","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1441, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15733","64.245262","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1445, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15759","64.347650","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1449, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15784","64.450077","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1453, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15807","64.552483","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1457, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15829","64.654920","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=1463, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15846","64.757379","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=1467, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
