"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"12350","53.696786","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3624, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12374","53.799356","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3631, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12393","53.901597","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=3635, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12422","54.004006","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3639, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12447","54.106355","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3643, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12472","54.208863","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3647, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12496","54.311175","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3655, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12515","54.413605","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=3659, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12537","54.516209","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3663, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12563","54.618402","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=3667, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12579","54.720914","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=3671, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12603","54.823317","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=3675, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12625","54.925579","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=3681, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12647","55.028029","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=3687, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12672","55.130376","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=3691, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12693","55.232816","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=3695, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12720","55.335177","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=3699, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12745","55.437589","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=3703, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12766","55.539989","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=3710, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12785","55.642409","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=3714, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12822","55.847206","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3726, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12845","55.949600","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3727, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12863","56.051995","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3733, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12890","56.154376","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3737, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12916","56.256781","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3741, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12944","56.359177","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3748, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12975","56.461727","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3752, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"12995","56.564030","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3756, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13015","56.666413","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=3760, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13030","56.719275","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-31 dBm","Probe Response, SN=3766, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13031","56.720078","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=3766, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13032","56.720788","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=3766, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13033","56.721478","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=3766, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13040","56.744501","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=3767, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13041","56.745225","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=3767, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13042","56.745979","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=3767, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13043","56.746610","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=3767, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13046","56.768824","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3768, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13063","56.872676","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3774, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13077","56.973596","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3779, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13102","57.076082","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3783, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13124","57.178442","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3787, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13151","57.280819","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3795, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13169","57.383184","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3799, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13198","57.487554","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3803, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13219","57.588000","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3807, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13236","57.690381","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3811, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13262","57.792882","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3815, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13283","57.895280","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3819, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13304","57.997656","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3824, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13324","58.100020","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3831, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13350","58.202410","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3835, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13371","58.305482","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3839, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13392","58.407213","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3843, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13417","58.509446","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3848, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13438","58.612012","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3852, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13462","58.714358","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3856, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13486","58.816874","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3860, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13530","59.021580","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3868, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13551","59.124019","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3872, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13580","59.226287","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3876, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13611","59.328759","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3880, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13623","59.431206","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3884, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13648","59.533576","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3888, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13670","59.636015","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3892, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13700","59.738406","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3898, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13727","59.840792","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3907, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13745","59.943209","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3911, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13769","60.045550","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3915, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13786","60.147976","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3919, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13810","60.250554","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3927, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13831","60.352814","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3931, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13845","60.455241","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3935, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13864","60.557556","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=3939, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13884","60.660000","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3943, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13906","60.762416","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=3947, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13927","60.864792","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=3953, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13950","60.967240","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3957, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13973","61.069663","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3961, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13991","61.171973","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3965, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14019","61.274390","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3969, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14077","61.479402","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=3975, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14101","61.581588","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3981, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14125","61.683986","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=3986, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14148","61.786630","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3990, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14168","61.888811","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3994, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14196","61.991326","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=3998, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14209","62.093953","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=4002, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14237","62.195979","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4006, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14261","62.302912","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4010, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14284","62.401526","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4014, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14298","62.452219","1e:9d:72:6d:c4:11","ba:c9:20:c2:48:b1","802.11","516","-29 dBm","Probe Response, SN=4018, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14299","62.453820","1e:9d:72:6d:c4:11","ba:c9:20:c2:48:b1","802.11","516","-30 dBm","Probe Response, SN=4018, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14300","62.456011","1e:9d:72:6d:c4:11","ba:c9:20:c2:48:b1","802.11","516","-30 dBm","Probe Response, SN=4018, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14309","62.503197","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=4019, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14326","62.605613","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=4023, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14356","62.707998","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4031, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14377","62.810375","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4035, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14399","62.913194","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4039, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14417","63.015321","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4043, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14437","63.117604","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4047, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14444","63.140602","92:28:02:60:ed:4c","Broadcast","802.11","196","-79 dBm","Probe Request, SN=2658, FN=0, Flags=........C, SSID=""MahjFi""","""MahjFi""","1"
"14458","63.222632","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4051, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14482","63.324830","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4059, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14500","63.424823","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4063, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14524","63.523419","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","-29 dBm","Probe Response, SN=4067, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14525","63.526946","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","-29 dBm","Probe Response, SN=4067, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14526","63.529761","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4068, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14531","63.532085","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","0 dBm","Probe Response, SN=4067, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14532","63.532849","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","0 dBm","Probe Response, SN=4067, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14545","63.597828","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","-29 dBm","Probe Response, SN=4072, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14546","63.598558","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","-29 dBm","Probe Response, SN=4072, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14547","63.602045","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","-29 dBm","Probe Response, SN=4072, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14548","63.602842","1e:9d:72:6d:c4:11","Vizio_96:ba:8e","802.11","516","-29 dBm","Probe Response, SN=4072, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14549","63.603699","1e:9d:72:6d:c4:11","06:1c:21:ea:bf:7d","802.11","516","-29 dBm","Probe Response, SN=4073, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14551","63.605954","1e:9d:72:6d:c4:11","06:1c:21:ea:bf:7d","802.11","516","-29 dBm","Probe Response, SN=4073, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14555","63.629610","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14581","63.731995","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4078, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14605","63.834383","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4082, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14623","63.936850","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4086, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14641","64.039174","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4090, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14663","64.141591","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=4094, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14688","64.244287","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14708","64.346395","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=6, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14737","64.448767","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=10, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14759","64.551206","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=14, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14780","64.653630","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=18, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14802","64.755981","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=22, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14817","64.858412","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14835","64.960819","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=33, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14857","65.063269","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=37, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14875","65.165602","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=41, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14891","65.268132","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=46, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14921","65.370417","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=50, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14942","65.472839","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=54, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14963","65.575199","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=58, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14978","65.677607","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=62, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15004","65.779982","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=66, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15024","65.882410","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=70, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15053","65.984818","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=74, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15075","66.087324","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=78, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15096","66.189548","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=82, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
