"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate"
"30","0.088016","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-27 dBm","6"
"32","0.089703","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"33","0.089705","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-26 dBm","6"
"34","0.090485","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-26 dBm","6"
"35","0.090951","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-27 dBm","6"
"52","0.100692","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-27 dBm","6"
"53","0.100698","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-26 dBm","6"
"54","0.101852","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-26 dBm","6"
"55","0.101856","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-26 dBm","6"
"102","0.192013","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"144","0.294540","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"182","0.395837","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"217","0.498050","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"248","0.601803","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"322","0.805499","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"363","0.908873","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"431","1.010208","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"471","1.112737","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"511","1.217113","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"537","1.321650","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm","6.5"
"576","1.424168","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"618","1.523159","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"659","1.626879","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"703","1.729849","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"733","1.839960","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"774","1.934689","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"828","2.037618","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"888","2.138966","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"908","2.179069","Commscope_23:24:6c","VantivaUSA_c5:dd:3d","802.11","387","-32 dBm","6"
"942","2.243694","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"997","2.343497","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"1031","2.432019","Commscope_23:24:6c","4e:82:6c:c0:a6:1e","802.11","387","-27 dBm","6"
"1032","2.432025","Commscope_23:24:6c","4e:82:6c:c0:a6:1e","802.11","387","-28 dBm","6"
"1035","2.446739","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"1080","2.546328","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"1123","2.649619","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"1151","2.752555","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"1185","2.862193","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"1216","2.957445","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"1265","3.061198","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"1358","3.264768","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"1420","3.365590","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"1464","3.469377","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"1504","3.571755","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"1554","3.673442","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"1595","3.776080","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"1667","3.981750","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"2067","5.007314","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"2114","5.107633","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"2127","5.134563","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-26 dBm","6"
"2128","5.134567","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-26 dBm","6"
"2129","5.134570","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-26 dBm","6"
"2130","5.135750","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-27 dBm","6"
"2158","5.194240","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-26 dBm","6"
"2159","5.194245","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-26 dBm","6"
"2160","5.194248","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-26 dBm","6"
"2161","5.196729","Commscope_23:24:6c","06:c1:a6:c8:71:7a","802.11","387","-26 dBm","6"
"2181","5.210453","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"2236","5.313533","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"2246","5.319933","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-28 dBm","6"
"2247","5.321246","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-28 dBm","6"
"2248","5.321249","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-27 dBm","6"
"2249","5.322570","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-27 dBm","6"
"2307","5.414469","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"2356","5.517485","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"2393","5.622221","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"2440","5.723591","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"2481","5.825253","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"2558","6.029491","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"2570","6.051679","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-31 dBm","6"
"2572","6.061004","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-30 dBm","6"
"2573","6.063922","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-30 dBm","6"
"2594","6.133157","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"2677","6.232852","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"2701","6.337982","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"2744","6.413792","Commscope_23:24:6c","VantivaUSA_47:c6:30","802.11","387","-29 dBm","6"
"2746","6.414553","Commscope_23:24:6c","VantivaUSA_47:c6:30","802.11","387","-29 dBm","6"
"2748","6.423069","Commscope_23:24:6c","VantivaUSA_47:c6:30","802.11","387","-29 dBm","6"
"2750","6.423174","Commscope_23:24:6c","VantivaUSA_47:c6:30","802.11","387","-30 dBm","6"
"2758","6.438625","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"2797","6.549261","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm","6.5"
"2814","6.590745","Commscope_23:24:6c","VantivaUSA_bb:04:d1","802.11","387","-30 dBm","6"
"2816","6.590751","Commscope_23:24:6c","VantivaUSA_bb:04:d1","802.11","387","-31 dBm","6"
"2817","6.590754","Commscope_23:24:6c","VantivaUSA_bb:04:d1","802.11","387","-31 dBm","6"
"2818","6.590757","Commscope_23:24:6c","VantivaUSA_bb:04:d1","802.11","387","-30 dBm","6"
"2900","6.754515","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"2901","6.754634","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-28 dBm","6"
"2902","6.754638","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-28 dBm","6"
"2949","6.848297","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"2984","6.951307","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3084","7.155368","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3113","7.260618","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3154","7.363562","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"3180","7.462569","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm","6.5"
"3214","7.568131","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm","6.5"
"3252","7.668177","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3289","7.785655","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3316","7.874610","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3386","7.975128","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3435","8.076986","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3485","8.181814","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3524","8.285670","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3565","8.387792","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3613","8.487632","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3657","8.587962","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3702","8.692050","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3757","8.796056","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3793","8.897176","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3834","8.999968","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3878","9.104043","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"3944","9.204011","Commscope_23:24:6c","f2:11:74:87:46:d8","802.11","387","-30 dBm","6"
"3949","9.204291","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"3950","9.205118","Commscope_23:24:6c","f2:11:74:87:46:d8","802.11","387","-29 dBm","6"
"3951","9.210379","Commscope_23:24:6c","f2:11:74:87:46:d8","802.11","387","-30 dBm","6"
"3964","9.226346","Commscope_23:24:6c","f2:11:74:87:46:d8","802.11","387","-30 dBm","6"
"3965","9.226355","Commscope_23:24:6c","f2:11:74:87:46:d8","802.11","387","-29 dBm","6"
"3966","9.229271","Commscope_23:24:6c","f2:11:74:87:46:d8","802.11","387","-29 dBm","6"
"4008","9.309070","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"4010","9.318919","Commscope_23:24:6c","62:9c:2b:c7:0b:0e","802.11","387","-29 dBm","6"
"4011","9.318921","Commscope_23:24:6c","62:9c:2b:c7:0b:0e","802.11","387","-29 dBm","6"
"4012","9.318922","Commscope_23:24:6c","62:9c:2b:c7:0b:0e","802.11","387","-29 dBm","6"
"4013","9.319611","Commscope_23:24:6c","62:9c:2b:c7:0b:0e","802.11","387","-30 dBm","6"
"4026","9.367046","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-28 dBm","6"
"4027","9.367048","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm","6"
"4028","9.367051","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-29 dBm","6"
"4029","9.368196","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm","6"
"4051","9.408683","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"4088","9.513921","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"4129","9.612914","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"4171","9.717368","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"4216","9.817525","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"4263","9.919920","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"4310","10.024340","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"4332","10.090221","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","0 dBm","6"
"4335","10.094310","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","0 dBm","6"
"4351","10.128717","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"4384","10.227041","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"4427","10.332503","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"4457","10.433859","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"4518","10.534689","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"4568","10.642190","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"4603","10.742047","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"4635","10.845304","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"4681","10.945520","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"4730","11.045900","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"4799","11.149577","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"4844","11.250561","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"4931","11.456685","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"4976","11.559066","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"5032","11.661950","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"5132","11.876524","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm","6.5"
"5171","11.969593","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"5229","12.070710","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"5273","12.173350","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"5315","12.278366","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"5358","12.377837","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"5444","12.584658","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"5457","12.640448","Commscope_23:24:6c","Intel_c4:08:e2","802.11","387","-28 dBm","6"
"5471","12.686991","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm","6.5"
"5513","12.790741","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"5546","12.891391","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"5607","12.995417","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"5692","13.196040","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"5741","13.299496","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"5782","13.401291","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"5818","13.506532","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"5876","13.608599","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"5931","13.708161","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"5972","13.814990","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6002","13.921600","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6049","14.018473","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6109","14.120521","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6154","14.223136","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6200","14.326996","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6237","14.427136","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6252","14.449793","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-28 dBm","6"
"6253","14.449796","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-28 dBm","6"
"6254","14.449799","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-27 dBm","6"
"6255","14.449804","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-28 dBm","6"
"6262","14.461164","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-28 dBm","6"
"6263","14.461167","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-27 dBm","6"
"6265","14.464165","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-28 dBm","6"
"6266","14.464169","Commscope_23:24:6c","VantivaUSA_da:dd:a1","802.11","387","-27 dBm","6"
"6292","14.531367","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6332","14.633580","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"6367","14.733950","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"6397","14.837360","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"6437","14.936721","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6495","15.040397","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"6520","15.144562","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"6560","15.248155","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"6598","15.317563","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-28 dBm","6"
"6599","15.318583","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-28 dBm","6"
"6600","15.318585","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-27 dBm","6"
"6601","15.319837","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-28 dBm","6"
"6610","15.328101","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-28 dBm","6"
"6611","15.328106","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-27 dBm","6"
"6618","15.351066","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"6667","15.451737","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"6703","15.554154","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"6741","15.654773","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"6791","15.757065","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"6854","15.860718","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"6883","15.963618","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"6918","16.065574","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"6928","16.086978","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-30 dBm","6"
"6929","16.088176","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-29 dBm","6"
"6932","16.090408","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-30 dBm","6"
"6933","16.090411","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-31 dBm","6"
"6979","16.166785","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-29 dBm","6"
"6980","16.166787","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-29 dBm","6"
"6983","16.168828","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"6984","16.168831","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-29 dBm","6"
"6985","16.168834","Commscope_23:24:6c","Intel_d9:ae:54","802.11","387","-29 dBm","6"
"7022","16.271719","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm","6.5"
"7067","16.371052","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"7112","16.476751","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"7151","16.584079","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"7189","16.681565","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"7230","16.783013","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"7233","16.789417","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-29 dBm","6"
"7234","16.789421","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-29 dBm","6"
"7235","16.789424","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-29 dBm","6"
"7244","16.813646","Commscope_23:24:6c","VantivaUSA_d0:97:64","802.11","387","-29 dBm","6"
"7263","16.844492","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-29 dBm","6"
"7264","16.844494","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-28 dBm","6"
"7265","16.846952","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-28 dBm","6"
"7266","16.846956","Commscope_23:24:6c","VantivaUSA_14:39:8a","802.11","387","-28 dBm","6"
"7284","16.884035","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7337","16.985859","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7388","17.089844","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7441","17.191146","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7496","17.294241","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7548","17.398579","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7601","17.497977","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"7657","17.599399","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7701","17.705935","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7746","17.810198","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7779","17.908244","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7820","18.010198","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7850","18.114192","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7891","18.214685","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7927","18.317357","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"7967","18.418518","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"8003","18.523822","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"8049","18.624069","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"8096","18.728741","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"8106","18.748438","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-30 dBm","6"
"8141","18.828522","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"8206","18.933496","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"8249","19.033706","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"8294","19.139077","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"8343","19.238779","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm","6.5"
"8397","19.340670","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm","6.5"
"8442","19.445458","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"8501","19.545129","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"8535","19.648184","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"8588","19.753153","Commscope_23:24:6c","Broadcast","802.11","287","-25 dBm","6.5"
"8628","19.855078","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"8655","19.956366","Commscope_23:24:6c","Broadcast","802.11","287","-26 dBm","6.5"
"8688","20.060075","Commscope_23:24:6c","Broadcast","802.11","287","-25 dBm","6.5"
"8700","20.102156","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-27 dBm","6"
"8701","20.102185","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-25 dBm","6"
"8730","20.163662","Commscope_23:24:6c","Broadcast","802.11","287","-25 dBm","6.5"
"8760","20.265148","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm","6.5"
"8794","20.368591","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"8830","20.466517","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm","6.5"
"8871","20.571067","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm","6.5"
"8908","20.673371","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm","6.5"
"8918","20.705717","Commscope_23:24:6c","32:ee:9d:80:e6:7a","802.11","387","-34 dBm","6"
"8921","20.705799","Commscope_23:24:6c","32:ee:9d:80:e6:7a","802.11","387","-34 dBm","6"
"8922","20.707007","Commscope_23:24:6c","32:ee:9d:80:e6:7a","802.11","387","-33 dBm","6"
"8931","20.715645","Commscope_23:24:6c","32:ee:9d:80:e6:7a","802.11","387","-35 dBm","6"
"8932","20.716806","Commscope_23:24:6c","32:ee:9d:80:e6:7a","802.11","387","-33 dBm","6"
"8934","20.718225","Commscope_23:24:6c","32:ee:9d:80:e6:7a","802.11","387","-34 dBm","6"
