"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"13191","56.430263","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=322, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13216","56.532577","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=326, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13227","56.635103","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=330, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13247","56.737297","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=334, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13263","56.839969","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=338, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13281","56.942387","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=342, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13327","57.044523","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=346, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13357","57.109672","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-29 dBm","Probe Response, SN=350, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13358","57.110688","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-29 dBm","Probe Response, SN=350, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13359","57.111325","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-28 dBm","Probe Response, SN=350, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13360","57.112014","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-28 dBm","Probe Response, SN=350, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13368","57.149538","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=351, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13403","57.249495","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=355, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13439","57.351883","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=359, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13472","57.454186","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=363, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13492","57.555209","1e:9d:72:6d:c4:11","ublox_20:18:f9","802.11","516","-28 dBm","Probe Response, SN=369, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13493","57.555911","1e:9d:72:6d:c4:11","ublox_20:18:f9","802.11","516","-29 dBm","Probe Response, SN=369, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13494","57.556576","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=370, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13498","57.558762","1e:9d:72:6d:c4:11","ublox_20:18:f9","802.11","516","-29 dBm","Probe Response, SN=369, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13499","57.562086","1e:9d:72:6d:c4:11","ublox_20:18:f9","802.11","516","-28 dBm","Probe Response, SN=369, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13516","57.658975","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=374, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13537","57.761398","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=381, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13570","57.863770","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=385, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13586","57.966212","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=389, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13594","58.022035","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-29 dBm","Probe Response, SN=393, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13595","58.025323","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=393, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13597","58.043207","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-29 dBm","Probe Response, SN=394, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13598","58.047324","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=394, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13599","58.048128","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=394, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13600","58.048826","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=394, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13604","58.069354","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=395, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13623","58.170949","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=399, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13659","58.273396","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=403, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13680","58.375754","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=407, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13704","58.478128","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=411, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13725","58.580534","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=415, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13739","58.623638","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-29 dBm","Probe Response, SN=419, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13740","58.624504","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-28 dBm","Probe Response, SN=419, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13741","58.625321","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-28 dBm","Probe Response, SN=419, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13742","58.625948","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-28 dBm","Probe Response, SN=419, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13747","58.682988","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=420, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13774","58.785429","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=424, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13795","58.887843","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=430, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13816","58.992387","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=434, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13832","59.093274","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=438, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13858","59.194913","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=442, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13875","59.297420","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=446, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13894","59.401863","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=454, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13914","59.502160","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=458, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13930","59.604578","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=462, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13953","59.708895","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=469, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13967","59.809363","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=471, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"13986","59.911775","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=475, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14008","60.015228","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=479, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14033","60.116587","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=483, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14048","60.221266","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=487, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14071","60.322238","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=491, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14096","60.423768","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=495, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14117","60.526231","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=499, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14137","60.628556","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=503, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14155","60.731089","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=507, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14176","60.833341","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=511, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14199","60.942674","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=515, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14218","61.038177","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=519, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14232","61.140555","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=523, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14261","61.243008","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=527, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14281","61.345374","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=531, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14299","61.447727","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=538, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14319","61.550172","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=542, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14356","61.755100","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=548, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14377","61.857366","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=552, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14401","61.963497","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=558, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14422","62.062855","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=562, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14470","62.267072","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=570, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14503","62.369310","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=575, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14528","62.471770","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=583, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14560","62.574177","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=589, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14582","62.676562","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=593, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14613","62.786369","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=598, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14632","62.881375","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=603, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14651","62.983767","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=607, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14668","63.086233","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=611, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14694","63.188532","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=615, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14709","63.291026","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=619, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14723","63.393352","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=623, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14741","63.495782","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=627, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14761","63.598173","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=631, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14778","63.702914","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=635, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14816","63.808129","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=644, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14841","63.905328","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-89 dBm","Beacon frame, SN=648, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14859","64.007723","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=654, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14882","64.110158","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=658, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14914","64.213023","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=662, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14935","64.315057","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=666, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14962","64.417864","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=670, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"14983","64.519776","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=674, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15000","64.609187","9a:c0:3a:dc:20:ae","Broadcast","802.11","193","-54 dBm","Probe Request, SN=4024, FN=0, Flags=........C, SSID=""MahjFi""","""MahjFi""","1"
"15006","64.623000","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=678, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15010","64.627337","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-32 dBm","Probe Response, SN=682, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15011","64.628117","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-32 dBm","Probe Response, SN=682, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15012","64.628867","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-32 dBm","Probe Response, SN=682, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15013","64.629699","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-31 dBm","Probe Response, SN=682, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15014","64.631302","9a:c0:3a:dc:20:ae","Broadcast","802.11","193","-54 dBm","Probe Request, SN=4025, FN=0, Flags=........C, SSID=""MahjFi""","""MahjFi""","1"
"15035","64.724565","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=683, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15046","64.782296","1e:9d:72:6d:c4:11","0a:f8:3b:95:ff:14","802.11","516","-31 dBm","Probe Response, SN=687, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15047","64.784011","1e:9d:72:6d:c4:11","0a:f8:3b:95:ff:14","802.11","516","-31 dBm","Probe Response, SN=687, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15048","64.784784","1e:9d:72:6d:c4:11","0a:f8:3b:95:ff:14","802.11","516","-82 dBm","Probe Response, SN=687, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15049","64.785595","1e:9d:72:6d:c4:11","0a:f8:3b:95:ff:14","802.11","516","-32 dBm","Probe Response, SN=687, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15058","64.826989","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=688, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15076","64.929318","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=692, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15108","65.031898","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=696, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15120","65.134303","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=700, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15140","65.236566","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=704, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15165","65.338931","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=712, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15182","65.441683","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=716, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15199","65.543836","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=723, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15216","65.646268","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=727, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15234","65.748551","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=731, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15254","65.853170","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=735, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15276","65.953328","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=739, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15295","66.058190","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=743, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15313","66.158167","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=747, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15330","66.260517","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=751, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15340","66.295084","6e:10:6f:6c:b3:a4","Broadcast","802.11","196","-51 dBm","Probe Request, SN=157, FN=0, Flags=........C, SSID=""MahjFi""","""MahjFi""","1"
"15349","66.350489","6e:10:6f:6c:b3:a4","Broadcast","802.11","196","-52 dBm","Probe Request, SN=158, FN=0, Flags=........C, SSID=""MahjFi""","""MahjFi""","1"
"15354","66.363580","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=755, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15371","66.465378","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=759, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15395","66.568269","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=763, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15417","66.670308","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=767, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15436","66.772801","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=771, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15460","66.875099","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=777, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15485","66.977380","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=781, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15507","67.073264","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-32 dBm","Probe Response, SN=785, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15510","67.079711","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=786, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15531","67.187164","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=790, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15541","67.233572","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-31 dBm","Probe Response, SN=794, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15542","67.234365","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=794, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15543","67.235083","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=794, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15544","67.235705","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=794, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15547","67.251477","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-31 dBm","Probe Response, SN=795, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15548","67.252107","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=795, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"15549","67.252992","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-32 dBm","Probe Response, SN=795, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
