"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"6875","28.387328","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3458, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"6900","28.489785","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3462, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"6931","28.592460","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3466, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"6963","28.694529","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3472, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"6985","28.797143","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3476, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7031","29.001790","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3482, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7055","29.104258","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3488, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7090","29.206557","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3492, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7117","29.309281","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3496, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7140","29.411530","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3500, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7162","29.513830","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3504, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7176","29.588301","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-18 dBm","Probe Response, SN=3508, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7177","29.589028","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-18 dBm","Probe Response, SN=3508, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7178","29.589791","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-18 dBm","Probe Response, SN=3508, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7181","29.616947","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3509, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7203","29.719421","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3513, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7229","29.820920","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3517, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7262","29.923338","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3521, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7288","30.028412","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3525, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7306","30.128320","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3532, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7334","30.232686","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3536, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7356","30.332944","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3540, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7380","30.435364","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=3544, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7403","30.538738","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3548, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7425","30.640157","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3552, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7452","30.748799","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3556, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7472","30.844950","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3560, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7504","30.947349","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3566, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7525","31.049744","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3570, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7554","31.152168","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3578, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7570","31.254562","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3582, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7598","31.356965","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3586, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7627","31.459416","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3590, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7646","31.561613","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-20 dBm","Beacon frame, SN=3594, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7672","31.666913","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3598, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7693","31.767338","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3602, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7719","31.868970","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3606, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7747","31.971349","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3610, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7789","32.176130","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3619, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7812","32.278522","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3623, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7834","32.380932","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3627, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7855","32.483324","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3631, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7876","32.588270","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3635, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7895","32.688353","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3639, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7916","32.790736","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3643, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7941","32.892987","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3647, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7966","32.995421","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-17 dBm","Beacon frame, SN=3652, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"7994","33.097776","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3659, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8000","33.106936","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-17 dBm","Probe Response, SN=3663, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8001","33.107738","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-19 dBm","Probe Response, SN=3663, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8002","33.108511","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-19 dBm","Probe Response, SN=3663, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8005","33.116150","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-18 dBm","Probe Response, SN=3663, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8015","33.169502","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-18 dBm","Probe Response, SN=3664, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8016","33.170103","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-18 dBm","Probe Response, SN=3664, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8017","33.171041","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-18 dBm","Probe Response, SN=3664, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8018","33.171744","1e:9d:72:6d:c4:11","2e:6d:a0:3d:60:37","802.11","516","-17 dBm","Probe Response, SN=3664, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8028","33.200683","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3665, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8059","33.303307","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3671, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8086","33.404920","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3675, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8112","33.507402","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3680, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8121","33.536632","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-18 dBm","Probe Response, SN=3684, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8127","33.561098","1e:9d:72:6d:c4:11","ce:91:07:ad:1e:f7","802.11","516","-18 dBm","Probe Response, SN=3685, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8128","33.562561","1e:9d:72:6d:c4:11","ce:91:07:ad:1e:f7","802.11","516","0 dBm","Probe Response, SN=3685, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8129","33.564546","1e:9d:72:6d:c4:11","ce:91:07:ad:1e:f7","802.11","516","-17 dBm","Probe Response, SN=3685, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8130","33.565232","1e:9d:72:6d:c4:11","ce:91:07:ad:1e:f7","802.11","516","-17 dBm","Probe Response, SN=3685, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8133","33.579607","1e:9d:72:6d:c4:11","ce:91:07:ad:1e:f7","802.11","516","-18 dBm","Probe Response, SN=3686, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8143","33.609857","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3687, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8171","33.712201","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3691, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8199","33.814581","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3695, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8223","33.916924","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3699, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8279","34.123788","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3711, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8304","34.224149","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3716, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8324","34.326538","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3720, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8348","34.428978","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3724, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8372","34.531390","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3728, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8386","34.586056","1e:9d:72:6d:c4:11","6e:10:6f:6c:b3:a4","802.11","516","-17 dBm","Probe Response, SN=3735, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8393","34.633779","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3736, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8423","34.736182","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3741, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8476","34.838531","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3750, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8503","34.940925","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3754, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8548","34.958893","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-17 dBm","Probe Response, SN=3759, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8549","34.963902","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-18 dBm","Probe Response, SN=3759, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8550","34.964760","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-18 dBm","Probe Response, SN=3759, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8553","34.969270","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-18 dBm","Probe Response, SN=3759, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8627","35.043515","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3760, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8700","35.251539","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3776, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8724","35.357477","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3780, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8756","35.461254","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3785, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8776","35.557672","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3789, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8850","35.658309","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3798, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8885","35.761241","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3808, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8929","35.863276","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3819, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"8965","35.965212","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3825, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9004","36.067327","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3832, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9026","36.169875","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=3836, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9050","36.272496","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3840, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9079","36.374568","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3844, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9134","36.477090","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3848, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9177","36.579424","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3853, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9202","36.682016","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3859, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9226","36.784876","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3865, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9262","36.886628","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3869, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9319","36.989072","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3875, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9382","37.196451","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=3894, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9405","37.296173","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3898, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9426","37.398761","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3902, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9455","37.501161","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3906, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9477","37.563581","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-23 dBm","Probe Response, SN=3910, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9478","37.564550","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-22 dBm","Probe Response, SN=3910, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9479","37.565185","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-22 dBm","Probe Response, SN=3910, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9480","37.566383","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-22 dBm","Probe Response, SN=3910, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9493","37.603381","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3911, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9518","37.706732","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3917, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9558","37.808145","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3921, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9587","37.910554","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3925, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9607","37.999951","1e:9d:72:6d:c4:11","6e:10:6f:6c:b3:a4","802.11","516","-21 dBm","Probe Response, SN=3929, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9609","38.007333","1e:9d:72:6d:c4:11","6e:10:6f:6c:b3:a4","802.11","516","-21 dBm","Probe Response, SN=3930, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9614","38.013674","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3931, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9661","38.115366","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3935, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9686","38.217895","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3941, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9743","38.320376","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3946, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9796","38.422867","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3952, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9877","38.525080","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3957, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"9921","38.628111","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3962, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10017","38.729906","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3967, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10116","38.833086","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3972, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10178","38.935633","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3979, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10379","39.139376","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3989, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10451","39.241802","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=3996, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10626","39.344129","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=4000, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10723","39.448950","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=4006, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10772","39.549071","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=4011, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10798","39.561550","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-21 dBm","Probe Response, SN=4016, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10799","39.564176","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-22 dBm","Probe Response, SN=4016, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10800","39.566355","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-21 dBm","Probe Response, SN=4016, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10844","39.651702","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=4018, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10909","39.753889","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=4024, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"10984","39.856220","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=4028, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"11036","39.958841","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=4034, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"11068","40.006759","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-22 dBm","Probe Response, SN=4038, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
